organism_key,taxon,stage,code
NBNORG0000050556,Riccia rhenana,mature,5
NBNORG0000050557,Riccia subbifurca,mature,4
NBNORG0000050559,Ricciocarpos,mature,1
NBNORG0000050560,Ricciocarpos natans,mature,1
NBNORG0000050561,Saccogyna,mature,4
NBNORG0000050562,Saccogyna viticulosa,mature,4
NBNORG0000050563,Saelania,mature,5
NBNORG0000050564,Sanionia,mature,1
NBNORG0000050565,Scapania,mature,1
NBNORG0000050566,Scapania aequiloba,mature,5
NBNORG0000050567,Scapania aspera,mature,4
NBNORG0000050568,Scapania calcicola,mature,5
NBNORG0000050569,Scapania compacta,mature,4
NBNORG0000050570,Scapania curta,mature,5
NBNORG0000050571,Scapania cuspiduligera,mature,4
NBNORG0000050572,Scapania degenii,mature,5
NBNORG0000050573,Scapania lingulata,mature,5
NBNORG0000050574,Scapania nimbosa,mature,4
NBNORG0000050575,Scapania paludicola,mature,5
NBNORG0000050576,Scapania paludosa,mature,5
NBNORG0000050577,Scapania scandica,mature,4
NBNORG0000050578,Scapania subalpina,mature,4
NBNORG0000050579,Scapania uliginosa,mature,4
NBNORG0000050581,Pottiopsis,mature,4
NBNORG0000050582,Preissia,mature,4
NBNORG0000050583,Pseudephemerum,mature,1
NBNORG0000050584,Pseudephemerum nitidum,mature,1
NBNORG0000050585,Pseudobryum,mature,4
NBNORG0000050586,Pseudobryum cinclidioides,mature,4
NBNORG0000050587,Pseudocrossidium,mature,2
NBNORG0000050588,Pseudocrossidium hornschuchianum,mature,1
NBNORG0000050589,Pseudocrossidium revolutum,mature,2
NBNORG0000050591,Pseudoleskea,mature,5
NBNORG0000050592,Pseudoleskeella,mature,4
NBNORG0000050593,Pseudoleskeella catenulata,mature,4
NBNORG0000050594,Pseudoleskeella rupestris,mature,5
NBNORG0000050595,Pseudotaxiphyllum,mature,1
NBNORG0000050596,Pseudotaxiphyllum elegans,mature,1
NBNORG0000050598,Pterigynandrum,mature,4
NBNORG0000050600,Pterogonium,mature,1
NBNORG0000050601,Pterygoneurum,mature,1
NBNORG0000050602,Pterygoneurum ovatum,mature,1
NBNORG0000050604,Ptilidium,mature,1
NBNORG0000050605,Ptilidium pulcherrimum,mature,4
NBNORG0000050606,Ptilium,mature,1
NBNORG0000050607,Ptychodium,mature,4
NBNORG0000050608,Lescuraea plicata,mature,4
NBNORG0000050610,Ptychomitrium,mature,1
NBNORG0000050611,Ptychomitrium polyphyllum,mature,1
NBNORG0000050612,Pylaisia,mature,4
NBNORG0000050613,Pylaisia polyantha,mature,4
NBNORG0000050614,Racomitrium,mature,2
NBNORG0000050615,Racomitrium affine,mature,4
NBNORG0000050616,Racomitrium canescens s.str.,mature,4
NBNORG0000050617,Racomitrium ellipticum,mature,4
NBNORG0000050618,Racomitrium himalayanum,mature,5
NBNORG0000050619,Racomitrium sudeticum,mature,4
NBNORG0000050620,Radula,mature,2
NBNORG0000050621,Radula aquilegia,mature,4
NBNORG0000050622,Radula carringtonii,mature,5
NBNORG0000050623,Radula complanata,mature,1
NBNORG0000050624,Radula lindenbergiana,mature,5
NBNORG0000050625,Radula voluta,mature,5
NBNORG0000050627,Reboulia,mature,4
NBNORG0000050628,Rhabdoweisia,mature,1
NBNORG0000050629,Rhabdoweisia crenulata,mature,4
NBNORG0000050630,Rhabdoweisia fugax,mature,3
NBNORG0000050631,Rhizomnium,mature,1
NBNORG0000050632,Rhizomnium magnifolium,mature,5
NBNORG0000050633,Rhizomnium pseudopunctatum,mature,4
NBNORG0000050634,Rhizomnium punctatum,mature,1
NBNORG0000050635,Rhodobryum,mature,1
NBNORG0000050636,Rhynchostegiella,mature,2
NBNORG0000050637,Zygodon,mature,1
NBNORG0000050638,Zygodon conoideus,mature,3
NBNORG0000050639,Zygodon conoideus var. lingulatus,mature,5
NBNORG0000050640,Codonoblepharon forsteri,mature,4
NBNORG0000050641,Zygodon gracilis,mature,4
NBNORG0000050642,Zygodon rupestris,mature,4
NBNORG0000050643,Zygodon viridissimus s.str.,mature,3
NBNORG0000050644,Zygodon stirtonii,mature,3
NBNORG0000050646,Scapania umbrosa,mature,4
NBNORG0000050647,Scapania undulata,mature,4
NBNORG0000050649,Schistidium,mature,1
NBNORG0000050650,Schistidium agassizii,mature,4
NBNORG0000050651,Schistidium apocarpum s.str.,mature,4
NBNORG0000050652,Schistidium confertum,mature,5
NBNORG0000050653,Schistidium dupretii,mature,5
NBNORG0000050655,Schistidium frigidum var. frigidum,mature,5
NBNORG0000050656,Schistidium maritimum,mature,1
NBNORG0000050657,Schistidium robustum,mature,5
NBNORG0000050658,Schistidium strictum,mature,4
NBNORG0000050659,Schistostega,mature,1
NBNORG0000050660,Schistostega pennata,mature,1
NBNORG0000050663,Scleropodium,mature,2
NBNORG0000050664,Scleropodium cespitans,mature,4
NBNORG0000050665,Scleropodium touretii,mature,4
NBNORG0000050666,Scopelophila,mature,4
NBNORG0000050667,Scorpidium,mature,1
NBNORG0000050668,Drepanocladus turgescens,mature,5
NBNORG0000050669,Scorpiurium,mature,1
NBNORG0000050670,Scorpiurium circinatum,mature,1
NBNORG0000050671,Seligeria,mature,2
NBNORG0000050672,Seligeria acutifolia,mature,4
NBNORG0000050673,Seligeria calcarea,mature,2
NBNORG0000050674,Seligeria calycina,mature,2
NBNORG0000050675,Blindiadelphus campylopodus,mature,5
NBNORG0000050676,Seligeria donniana,mature,4
NBNORG0000050677,Seligeria oelandica,mature,5
NBNORG0000050678,Seligeria patula,mature,5
NBNORG0000050679,Seligeria pusilla,mature,4
NBNORG0000050680,Blindiadelphus recurvatus,mature,2
NBNORG0000050684,Sematophyllum,mature,4
NBNORG0000050685,Sematophyllum demissum,mature,4
NBNORG0000050686,Sematophyllum substrumulosum,mature,4
NBNORG0000050687,Southbya,mature,4
NBNORG0000050688,Southbya nigrella,mature,4
NBNORG0000050690,Sphaerocarpos,mature,1
NBNORG0000050691,Sphaerocarpos europaeus,mature,4
NBNORG0000050693,Sphagnum,mature,1
NBNORG0000050694,Sphagnum affine,mature,4
NBNORG0000050695,Sphagnum angustifolium,mature,4
NBNORG0000050696,Sphagnum austinii,mature,4
NBNORG0000050697,Sphagnum balticum,mature,5
NBNORG0000050699,Sphagnum rubellum,mature,4
NBNORG0000050700,Sphagnum compactum,mature,1
NBNORG0000050703,Sphagnum fimbriatum,mature,1
NBNORG0000050704,Sphagnum flexuosum,mature,4
NBNORG0000050705,Sphagnum fuscum s.l.,mature,1
NBNORG0000050706,Sphagnum girgensohnii,mature,4
NBNORG0000050707,Sphagnum inundatum,mature,4
NBNORG0000050708,Sphagnum majus,mature,5
NBNORG0000050709,Sphagnum palustre var. centrale,mature,5
NBNORG0000050710,Sphagnum palustre var. palustre,mature,3
NBNORG0000050711,Sphagnum platyphyllum,mature,4
NBNORG0000050712,Sphagnum pulchrum,mature,4
NBNORG0000050713,Sphagnum quinquefarium,mature,4
NBNORG0000050714,Sphagnum riparium,mature,3
NBNORG0000050715,Sphagnum subnitens,mature,1
NBNORG0000050716,Sphagnum subnitens subsp. ferrugineum,mature,5
NBNORG0000050717,Sphagnum subnitens subsp. subnitens,mature,4
NBNORG0000050718,Sphagnum subsecundum s.str.,mature,4
NBNORG0000050719,Sphagnum tenellum,mature,1
NBNORG0000050720,Sphagnum teres,mature,4
NBNORG0000050721,Sphagnum warnstorfii,mature,4
NBNORG0000050722,Sphenolobopsis,mature,4
NBNORG0000050723,Sphenolobopsis pearsonii,mature,4
NBNORG0000050725,Splachnum,mature,1
NBNORG0000050726,Stegonia,mature,4
NBNORG0000050727,Stegonia latifolia,mature,4
NBNORG0000050728,Syntrichia,mature,2
NBNORG0000050731,Syntrichia latifolia,mature,1
NBNORG0000050732,Syntrichia norvegica,mature,4
NBNORG0000050733,Syntrichia papillosa,mature,1
NBNORG0000050734,Syntrichia ruralis,mature,1
NBNORG0000050735,Targionia,mature,4
NBNORG0000050737,Taxiphyllum,mature,4
NBNORG0000050738,Taxiphyllum wissgrillii,mature,4
NBNORG0000050739,Tayloria,mature,5
NBNORG0000050740,Telaranea,mature,4
NBNORG0000050741,Telaranea europaea,mature,4
NBNORG0000050742,Tetralophozia,mature,4
NBNORG0000050743,Tetralophozia setiformis,mature,4
NBNORG0000050745,Tetraphis,mature,1
NBNORG0000050746,Tetraplodon,mature,1
NBNORG0000050747,Tetraplodon angustatus,mature,5
NBNORG0000050748,Tetraplodon mnioides,mature,1
NBNORG0000050749,Tetrodontium,mature,1
NBNORG0000050750,Tetrodontium brownianum,mature,1
NBNORG0000050751,Thamnobryum,mature,1
NBNORG0000050752,Thamnobryum alopecurum,mature,1
NBNORG0000050753,Thamnobryum angustifolium,mature,5
NBNORG0000050754,Thamnobryum cataractarum,mature,5
NBNORG0000050757,Thuidium,mature,1
NBNORG0000050758,Thuidium tamariscinum,mature,1
NBNORG0000050759,Timmia,mature,5
NBNORG0000050760,Timmia megapolitana,mature,4
NBNORG0000050761,Timmia norvegica,mature,5
NBNORG0000050763,Tomentypnum,mature,4
NBNORG0000050764,Tortella,mature,1
NBNORG0000050765,Tortella densa,mature,4
NBNORG0000050768,Tortella fragilis,mature,5
NBNORG0000050769,Tortella inclinata,mature,4
NBNORG0000050771,Tortula,mature,2
NBNORG0000050772,Tortula cernua,mature,4
NBNORG0000050773,Tortula cuneifolia,mature,5
NBNORG0000050774,Tortula freibergii,mature,4
NBNORG0000050775,Tortula leucostoma,mature,5
NBNORG0000050776,Tortula marginata,mature,3
NBNORG0000050781,Tortula vahliana,mature,4
NBNORG0000050782,Tortula wilsonii,mature,5
NBNORG0000050783,Trematodon,mature,1
NBNORG0000050784,Trichocolea,mature,1
NBNORG0000050785,Trichocolea tomentella,mature,1
NBNORG0000050787,Trichostomum,mature,2
NBNORG0000050788,Chionoloma hibernicum,mature,4
NBNORG0000050792,Tritomaria,mature,4
NBNORG0000050793,Tritomaria quinquedentata,mature,4
NBNORG0000050794,Ulota,mature,1
NBNORG0000050795,Ulota calvescens,mature,4
NBNORG0000050796,Ulota crispa sensu Smith (2004),mature,4
NBNORG0000050797,Warnstorfia,mature,4
NBNORG0000050798,Sarmentypnum exannulatum,mature,4
NBNORG0000050799,Warnstorfia fluitans,mature,4
NBNORG0000050800,Weissia,mature,1
NBNORG0000050801,Weissia brachycarpa,mature,3
NBNORG0000050802,Weissia brachycarpa var. brachycarpa,mature,4
NBNORG0000050803,Weissia brachycarpa var. obliqua,mature,4
NBNORG0000050804,Weissia brachycarpa or Weissia controversa,mature,6
NBNORG0000050805,Weissia controversa var. controversa,mature,4
NBNORG0000050806,Weissia controversa var. densifolia,mature,4
NBNORG0000050807,Weissia angustifolia,mature,4
NBNORG0000050809,Weissia mittenii,mature,5
NBNORG0000050810,Weissia squarrosa,mature,5
NBNORG0000050811,Weissia sterilis,mature,5
NBNORG0000050813,Aloina aloides s.l.,mature,6
NBNORG0000050816,Calypogeia neesiana sensu lato,mature,6
NBNORG0000050818,Chiloscyphus polyanthos s.l.,mature,6
NBNORG0000050820,Dichodontium pellucidum s.l.,mature,6
NBNORG0000050822,Ditrichum flexicaule s.l.,mature,6
NBNORG0000050823,Scorpidium revolvens s.l.,mature,6
NBNORG0000050824,Fissidens pusillus s.l.,mature,6
NBNORG0000050825,Fissidens viridulus s.l.,mature,6
NBNORG0000050826,Fossombronia pusilla s.l.,mature,6
NBNORG0000050828,Hedwigia ciliata s.l.,mature,6
NBNORG0000050829,Hypnum cupressiforme s.l.,mature,6
NBNORG0000050830,Metzgeria fruticulosa s.l.,mature,6
NBNORG0000050831,Phaeoceros laevis s.l.,mature,6
NBNORG0000050832,Plagiochila asplenioides s.l.,mature,6
NBNORG0000050833,Plagiochila spinulosa s.l.,mature,6
NBNORG0000050834,Pseudoleskeella catenulata s.l.,mature,6
NBNORG0000050835,Racomitrium canescens s.l.,mature,6
NBNORG0000050839,Schistidium rivulare s.l.,mature,6
NBNORG0000050840,Sphagnum denticulatum s.l.,mature,6
NBNORG0000050841,Sphagnum imbricatum s.l.,mature,6
NBNORG0000050842,Sphagnum recurvum s.l.,mature,6
NBNORG0000050843,Sphagnum subsecundum s.l.,mature,6
NBNORG0000050844,Syntrichia ruralis s.l.,mature,1
NBNORG0000050845,Ulota crispa s.l.,mature,6
NBNORG0000061675,Bruchia,mature,1
NBNORG0000070768,Tortula acaulon var. pilifera,mature,4
NBNORG0000070769,Weissia controversa var. crispata,mature,4
NBNORG0000071089,Bryum concinnatum,mature,5
NBNORG0000071100,Schistidium frigidum var. havaasii,mature,5
NBNORG0000071103,Weissia wimmerana,mature,5
NBNORG0000085968,Anastrophyllum alpinum,mature,5
NBNORG0000085975,Streblotrichum convolutum var. commutatum,mature,4
NBNORG0000085976,Bryum valparaisense,mature,5
NBNORG0000085978,Grimmia dissimulata,mature,4
NBNORG0000085979,Grimmia trichophylla agg.,mature,6
NBNORG0000085980,Microbryum starckeanum sensu lato,mature,6
NBNORG0000085981,Achrophyllum dentatum,mature,5
NBNORG0000086356,Conocephalum salebrosum,mature,4
NBNORG0000099307,Anastrophyllum joergensenii s.l.,mature,6
NBNORG0000099308,Conocephalum conicum s.l.,mature,6
NBNORG0000099310,Moerckia hibernica s.l.,mature,6
NBNORG0000099311,Seligeria trifaria s.l.,mature,6
NBNORG0000099313,Marsupella boeckii s.l.,mature,6
NBNORG0000099315,Calomnion complanatum,mature,5
NBNORG0000099316,Dialytrichia saxicola,mature,5
NBNORG0000099318,Ephemerum crassinervium subsp. rutheanum,mature,5
NBNORG0000099319,Lophocolea brookwoodiana,mature,4
NBNORG0000099320,Lewinskya acuminata,mature,5
NBNORG0000099321,Schistidium flexipile,mature,5
NBNORG0000099322,Thamnobryum maderense,mature,5
NBNORG0000099323,Tortula schimperi,mature,5
NBNORG0000099324,Heteroscyphus fissistipus,mature,4
NBNORG0000099325,Leptotheca gaudichaudii,mature,5
NBNORG0000099328,Roaldia revoluta,mature,5
NBNORG0000099331,Grimmia alpestris,mature,5
NBNORG0000099355,Abietinella abietina var. hystricosa,mature,4
NBNORG0000099356,Brachytheciastrum velutinum,mature,3
NBNORG0000099359,Hypnum cupressiforme var. resupinatum,mature,1
NBNORG0000099360,Metzgeria consanguinea,mature,4
NBNORG0000099361,Metzgeria violacea,mature,4
NBNORG0000099362,Oxyrrhynchium hians,mature,1
NBNORG0000099364,Sciuro-hypnum plumosum,mature,2
NBNORG0000099365,Sciuro-hypnum populeum,mature,2
NBNORG0000099366,Straminergon stramineum,mature,1
NBNORG0000099367,Thuidium assimile,mature,4
NBNORG0000102112,Zygodon conoideus var. conoideus,mature,3
NBNORG0000105404,Abietinella abietina var. abietina,mature,4
NBNORG0000105405,Tortula acaulon var. papillosa,mature,4
NBNORG0000105406,Pohlia elongata var. greenii,mature,4
NBNORG0000106564,Phascum,mature,6
NBNORG0000125185,Jungermannia,mature,4
NBNORG0000129261,Streblotrichum convolutum,mature,4
NBNORG0000129822,Oxystegus tenuirostris s.l.,mature,4
NBNORG0000132604,Solenostoma sphaerocarpum,mature,4
NBNORG0000132606,Fossombronia caespitiformis s.l.,mature,6
NBNORG0000134032,Mesoptychia,mature,2
NBNORG0000134036,Isothecium myosuroides s.l.,mature,1
NBNORG0000134046,Atrichum undulatum s.str.,mature,1
NBNORG0000134077,Sphagnum capillifolium s.l.,mature,1
NBNORG0000134305,Mesoptychia rutheana s.str.,mature,5
