tvk,start_day,start_month,start_year,end_day,end_month,end_year,allow_org_key,rtvk,organism_key,taxon
NBNSYS0000009205,1,1,1858,,,,allow,NBNSYS0000009205,NBNORG0000011273,Stemonyphantes lineatus
NBNSYS0000009206,1,1,1858,,,,allow,NBNSYS0000009206,NBNORG0000011274,Bolyphantes luteolus
NBNSYS0000009207,1,1,1878,,,,allow,NBNSYS0000009207,NBNORG0000011275,Bolyphantes alticeps
NBNSYS0000009209,1,1,1872,,,,allow,NBNSYS0000009209,NBNORG0000011276,Lepthyphantes leprosus
NBNSYS0000009210,1,1,1858,,,,allow,NBNSYS0000009210,NBNORG0000011277,Lepthyphantes minutus
NBNSYS0000009225,1,1,1979,31,12,1980,allow,NHMSYS0021197237,NBNORG0000011278,Palliduphantes antroniensis
NBNSYS0000009229,1,1,1852,,,,allow,NBNSYS0000009229,NBNORG0000011279,Helophora insignis
NBNSYS0000009230,1,1,1974,,,,allow,NBNSYS0000009230,NBNORG0000011280,Pityohyphantes phrygianus
NBNSYS0000009231,1,1,1800,,,,allow,NBNSYS0000009231,NBNORG0000011281,Linyphia triangularis
NBNSYS0000009232,1,1,1858,,,,allow,NBNSYS0000009232,NBNORG0000011282,Linyphia hortensis
NBNSYS0000009238,1,1,1833,,,,allow,NBNSYS0000009238,NBNORG0000011283,Microlinyphia pusilla
NBNSYS0000009239,1,1,1898,,,,allow,NBNSYS0000009239,NBNORG0000011284,Microlinyphia impigra
NBNSYS0000009240,1,1,1893,,,,allow,NBNSYS0000009240,NBNORG0000011285,Allomengea scopigera
NBNSYS0000009241,1,1,1900,,,,allow,NBNSYS0000009241,NBNORG0000011286,Allomengea vidua
NBNSYS0100006044,1,1,1858,,,,allow,NBNSYS0000033077,NBNORG0000023135,Zelotes apricorum
NBNSYS0000033140,1,1,1900,,,,allow,NBNSYS0000033140,NBNORG0000023173,Neriene furtiva
NBNSYS0000033180,1,1,1987,31,12,1987,allow,NBNSYS0000033180,NBNORG0000023198,Minicia marginella
NBNSYS0000033218,1,1,1981,,,,allow,NBNSYS0000033218,NBNORG0000023221,Heliophanus dampfi
NBNSYS0000039460,1,1,1879,,,,allow,NBNSYS0000039460,NBNORG0000024696,Steatoda nobilis
NBNSYS0000142208,1,1,1864,,,,allow,NBNSYS0000142208,NBNORG0000026721,Araneus triguttatus
NBNSYS0000009126,1,1,1900,,,,allow,NBNSYS0000144858,NBNORG0000026773,Collinsia distincta
NBNSYS0000147833,1,1,1999,31,12,1999,allow,NBNSYS0000147833,NBNORG0000026870,Gnaphosa nigerrima
NBNSYS0000008943,1,1,1894,,,,allow,NBNSYS0000008943,NBNORG0000026908,Larinioides sclopetarius
NBNSYS0000152322,1,1,1961,,,,allow,NBNSYS0000152322,NBNORG0000026967,Neriene radiata
NBNSYS0000009037,1,1,1837,,,,allow,NHMSYS0020785981,NBNORG0000026989,Parapelecopsis nemoralis
NBNSYS0000009052,1,1,1900,,,,allow,NBNSYS0000157435,NBNORG0000027092,Styloctetor romanus
NBNSYS0000189355,1,1,1900,31,12,2000,,NBNSYS0000189355,NBNORG0000040669,Eresus sandaliatus
NBNSYS0100001382,1,1,1864,,,,allow,NBNSYS0100001382,NBNORG0000041006,Agalenatea redii
NBNSYS0100001425,1,1,1895,,,,allow,NBNSYS0100001425,NBNORG0000041032,Aelurillus v-insignitus
NBNSYS0100001623,1,1,1899,,,,allow,NBNSYS0100001623,NBNORG0000041130,Araneus sturmi
NBNSYS0100001625,1,1,1900,,,,allow,NBNSYS0100001625,NBNORG0000041132,Araniella opisthographa
NBNSYS0100002235,1,1,1800,31,12,1992,,NBNSYS0000143869,NBNORG0000041396,Centromerus brevipalpus
NBNSYS0100002236,1,1,1991,31,12,2001,allow,NBNSYS0100002236,NBNORG0000041397,Centromerus minutissimus
NBNSYS0100002237,1,1,1900,,,,allow,NBNSYS0100002237,NBNORG0000041398,Centromerus semiater
NBNSYS0100002487,1,1,1800,31,12,2000,allow,NBNSYS0100002487,NBNORG0000041578,Clubiona frisia
NBNSYS0100002489,1,1,1959,,,,allow,NBNSYS0100002489,NBNORG0000041579,Clubiona pseudoneglecta
NBNSYS0100003707,1,1,1970,,,,allow,NBNSYS0100003707,NBNORG0000042280,Lepthyphantes beckeri
NBNSYS0100003882,1,1,1896,31,12,2002,allow,NBNSYS0100003882,NBNORG0000042383,Mecynargus morulus
NBNSYS0100003883,1,1,1965,,,,allow,NBNSYS0100003883,NBNORG0000042384,Mecynargus paetulus
NBNSYS0100003893,1,1,1878,,,,allow,NBNSYS0100003893,NBNORG0000042391,Megalepthyphantes nebulosus
NBNSYS0100003945,1,1,1998,31,12,1999,allow,NHMSYS0021453482,NBNORG0000042437,Agyneta fuscipalpa
NBNSYS0100003946,1,1,1964,,,,allow,NHMSYS0021453467,NBNORG0000042438,Agyneta mossica
NBNSYS0100004075,1,1,1800,,,,allow,NBNSYS0100004075,NBNORG0000042532,Midia midas
NBNSYS0100004213,1,1,1998,,,,allow,NBNSYS0100004213,NBNORG0000042613,Neon pictus
NBNSYS0100004214,1,1,1982,,,,allow,NBNSYS0100004214,NBNORG0000042614,Neon robustus
NBNSYS0100004232,1,1,1833,,,,allow,NBNSYS0100004232,NBNORG0000042628,Neriene clathrata
NBNSYS0100004233,1,1,2000,31,12,2000,allow,NBNSYS0100004233,NBNORG0000042629,Neriene emphana
NBNSYS0100004234,1,1,1858,,,,allow,NBNSYS0100004234,NBNORG0000042630,Neriene montana
NBNSYS0100004235,1,1,1864,,,,allow,NBNSYS0100004235,NBNORG0000042631,Neriene peltata
NBNSYS0100004280,1,1,1989,31,12,1997,allow,NBNSYS0100004280,NBNORG0000042649,Nothophantes horridus
NBNSYS0100004374,1,1,1997,31,12,2002,allow,NBNSYS0100004374,NBNORG0000042714,Ozyptila pullata
NBNSYS0100004384,1,1,1837,,,,allow,NBNSYS0100004384,NBNORG0000042717,Paidiscura pallens
NBNSYS0100004475,1,1,1862,,,,allow,NBNSYS0100004475,NBNORG0000042788,Pardosa saltans
NBNSYS0100004566,1,1,1983,,,,allow,NBNSYS0100004566,NBNORG0000042847,Philodromus longipalpis
NBNSYS0100004848,1,1,1892,31,12,1993,allow,NBNSYS0100004848,NBNORG0000043007,Porrhomma cambridgei
NBNSYS0100004904,1,1,1861,,,,allow,NBNSYS0100004904,NBNORG0000043043,Pseudeuophrys erratica
NBNSYS0100004905,1,1,1900,,,,allow,NBNSYS0100004905,NBNORG0000043044,Pseudeuophrys lanigera
NBNSYS0100004906,1,1,1800,,,,allow,NBNSYS0100004906,NBNORG0000043045,Pseudeuophrys obsoleta
NBNSYS0100005466,1,1,1900,31,12,2002,,NBNSYS0100005466,NBNORG0000043262,Scotina palliardii
NBNSYS0100005488,1,1,1900,,,,,NBNSYS0100005488,NBNORG0000043266,Semljicola caliginosus
NBNSYS0100005521,1,1,1882,,,,allow,NBNSYS0100005521,NBNORG0000043286,Simitidion simile
NBNSYS0100005537,1,1,1900,,,,allow,NHMSYS0021453407,NBNORG0000043299,Calositticus inexpectus
NBNSYS0100005539,1,1,1899,,,,allow,NHMSYS0021453422,NBNORG0000043300,Attulus saltator
NBNSYS0100005582,1,1,1996,,,,allow,NBNSYS0100005582,NBNORG0000043324,Steatoda triangulosa
NBNSYS0100005697,1,1,1900,,,,allow,NBNSYS0100005697,NBNORG0000043408,Talavera aequipes
NBNSYS0100005698,1,1,1890,,,,,NBNSYS0000008773,NBNORG0000043409,Euophrys petrensis
NBNSYS0100005699,1,1,1988,31,12,1988,allow,NBNSYS0100005699,NBNORG0000043410,Talavera thorelli
NBNSYS0100005789,1,1,1992,,,,allow,NBNSYS0100005789,NBNORG0000043459,Thanatus vulgaris
NBNSYS0100005936,1,1,1992,,,,allow,NBNSYS0100005936,NBNORG0000043560,Uloborus plumipes
NBNSYS0100006050,1,1,1997,,,,allow,NBNSYS0100006050,NBNORG0000043629,Zodarion fuscum
NBNSYS0100006051,1,1,1997,31,12,1999,allow,NBNSYS0100006051,NBNORG0000043630,Zodarion rubidum
NBNSYS0100006052,1,1,1987,,,,allow,NBNSYS0100006052,NBNORG0000043631,Zodarion vicinum
NBNSYS0200000027,1,1,1858,,,,allow,NBNSYS0200000027,NBNORG0000045828,Enoplognatha ovata sensu stricto
NBNSYS0200000045,1,1,1858,,,,allow,NBNSYS0200000045,NBNORG0000045829,Pocadicnemis pumila sensu stricto
NBNSYS0200000053,1,1,1882,,,,allow,NBNSYS0200000053,NBNORG0000045830,Micrargus herbigradus sensu stricto
NBNSYS0200000055,1,1,1919,,,,allow,NHMSYS0021453457,NBNORG0000045831,Agyneta saxatilis sensu stricto
NBNSYS0200000057,1,1,1899,,,,allow,NBNSYS0200000057,NBNORG0000045832,Clubiona neglecta sensu stricto
NBNSYS0200000058,1,1,1966,,,,allow,NBNSYS0200000058,NBNORG0000045833,Coleosoma floridanum
NBNSYS0000009127,1,1,1922,31,12,2002,allow,NBNSYS0200000059,NBNORG0000045834,Collinsia holmgreni
NBNSYS0200000063,1,1,1858,,,,allow,NBNSYS0200000063,NBNORG0000045835,Araniella cucurbitina sensu stricto
NBNSYS0200000077,1,1,2002,,,,allow,NBNSYS0200000077,NBNORG0000045838,Macaroeris nidicolens
NBNSYS0000009013,1,1,1953,,,,allow,NBNSYS0200000096,NBNORG0000045839,Praestigia duffeyi
NBNSYS0000008757,1,1,1886,,,,allow,NBNSYS0200000097,NBNORG0000045840,Salticus cingulatus
NBNSYS0100004024,1,1,1880,,,,allow,NHMSYS0000354310,NBNORG0000052241,Metellina segmentata
NHMSYS0000354312,1,1,1989,31,12,2002,allow,NHMSYS0000354312,NBNORG0000052243,Agroeca dentigera
NBNSYS0000008875,1,1,1864,,,,allow,NHMSYS0000354318,NBNORG0000052244,Asagena phalerata
NHMSYS0000354343,1,1,2003,,,,allow,NHMSYS0000354343,NBNORG0000052245,Frontinellina frutetorum
NBNSYS0000008634,1,1,1988,,,,allow,NHMSYS0000354346,NBNORG0000052246,Harpactea rubicunda
NBNSYS0000009008,1,1,1900,,,,allow,NHMSYS0000354347,NBNORG0000052247,Hypomma fulvum
NBNSYS0000008957,1,1,1872,,,,allow,NHMSYS0000354348,NBNORG0000052248,Hypsosinga pygmaea
NHMSYS0000354393,1,1,2003,,,,allow,NHMSYS0000354393,NBNORG0000052249,Synema globosum
NBNSYS0100005799,1,1,1996,,,,,NBNSYS0100005799,NBNORG0000052250,Theridion hemerobium
NHMSYS0000354403,1,1,2003,,,,allow,NHMSYS0000354403,NBNORG0000052251,Trachyzelotes fuscipes
NHMSYS0000355798,1,1,1864,,,,allow,NHMSYS0000355798,NBNORG0000052257,Neottiura bimaculata
NHMSYS0000355803,1,1,1992,31,12,1994,allow,NHMSYS0000355803,NBNORG0000052260,Orchestina sp.
NHMSYS0020001406,1,1,2003,,,,allow,NHMSYS0021453392,NBNORG0000091156,Attulus distinguendus
NHMSYS0020001408,1,1,1999,,,,allow,NHMSYS0020001408,NBNORG0000091157,Pardosa lugubris sensu stricto
NBNSYS0000008861,1,1,1900,,,,allow,NHMSYS0020706398,NBNORG0000102335,Ero tuberculata
NBNSYS0100003892,1,1,1999,,,,,NHMSYS0020706447,NBNORG0000102384,Megalepthyphantes collinus
NBNSYS0000008876,1,1,1900,,,,allow,NHMSYS0020706525,NBNORG0000102462,Steatoda albomaculata
NBNSYS0000009228,1,1,1893,,,,allow,NHMSYS0020785947,NBNORG0000104430,Agnyphantes expunctus
NBNSYS0000009195,1,1,1893,,,,allow,NHMSYS0020785948,NBNORG0000104431,Bathyphantes setiger
NBNSYS0000009100,1,1,1900,,,,allow,NHMSYS0020785949,NBNORG0000104432,Collinsia inerrans
NBNSYS0000008732,1,1,1900,,,,allow,NHMSYS0020785950,NBNORG0000104433,Cozyptila blackwalli
NBNSYS0000008883,1,1,1864,,,,allow,NHMSYS0020785951,NBNORG0000104434,Cryptachaea riparia
NBNSYS0000008886,1,1,1960,31,12,1998,allow,NHMSYS0020785952,NBNORG0000104435,Cryptachaea veruculata
NBNSYS0000008991,1,1,1900,,,,allow,NBNSYS0000008991,NBNORG0000104436,Dicymbium brevisetosum
NBNSYS0000008906,1,1,1888,,,,allow,NHMSYS0020785954,NBNORG0000104437,Enoplognatha caricis
NBNSYS0000009108,1,1,1960,,,,allow,NHMSYS0020785955,NBNORG0000104438,Erigone dentigera
NBNSYS0000009011,1,1,1900,,,,allow,NHMSYS0020785958,NBNORG0000104441,Hybocoptus corrugis
NBNSYS0000009226,1,1,1913,,,,allow,NHMSYS0020785959,NBNORG0000104442,Improphantes complicatus
NBNSYS0000009129,1,1,1936,,,,allow,NHMSYS0020785960,NBNORG0000104443,Karita paludosa
NBNSYS0000008897,1,1,1897,,,,allow,NHMSYS0021197261,NBNORG0000104444,Platnickina tincta
NBNSYS0000008881,1,1,1909,,,,allow,NHMSYS0020785962,NBNORG0000104445,Kochiura aulica
NBNSYS0000008867,1,1,1900,31,12,2001,allow,NHMSYS0020785963,NBNORG0000104446,Lasaeola prona
NBNSYS0000008869,1,1,1900,,,,allow,NHMSYS0020785964,NBNORG0000104447,Lasaeola tristis
NBNSYS0000008704,1,1,1944,,,,allow,NHMSYS0020785965,NBNORG0000104448,Liocranoeca striata
NBNSYS0200000104,1,1,1998,31,12,2001,,NBNSYS0200000104,NBNORG0000104449,Tegenaria ferruginea
NBNSYS0000008843,1,1,1982,,,,allow,NHMSYS0021239613,NBNORG0000104451,Eratigena picta
NBNSYS0000008842,1,1,1872,,,,,NBNSYS0000008842,NBNORG0000104452,Tegenaria silvestris
NBNSYS0000009159,1,1,1900,,,,allow,NHMSYS0021453477,NBNORG0000104453,Agyneta affinis
NBNSYS0000008670,1,1,1890,,,,allow,NHMSYS0020785971,NBNORG0000104454,Micaria albovittata
NBNSYS0000009212,1,1,1912,,,,,NHMSYS0020920566,NBNORG0000104455,Mughiphantes whymperi
NBNSYS0000009213,1,1,1836,,,,allow,NHMSYS0020785973,NBNORG0000104456,Obscuriphantes obscurus
NBNSYS0000009122,1,1,1900,,,,allow,NHMSYS0020785974,NBNORG0000104457,Oreoneta frigida
NBNSYS0000009224,1,1,1870,,,,allow,NHMSYS0020785975,NBNORG0000104458,Oryphantes angulatus
NBNSYS0000008734,1,1,1900,,,,allow,NHMSYS0020785976,NBNORG0000104459,Ozyptila claveata
NBNSYS0000009220,1,1,1864,,,,allow,NHMSYS0020785977,NBNORG0000104460,Palliduphantes ericaeus
NBNSYS0000009221,1,1,1879,,,,allow,NHMSYS0020785978,NBNORG0000104461,Palliduphantes pallidus
NBNSYS0000009223,1,1,1800,,,,allow,NHMSYS0020785979,NBNORG0000104462,Palliduphantes insignis
NBNSYS0000009038,1,1,1896,,,,allow,NHMSYS0020785980,NBNORG0000104463,Parapelecopsis nemoralioides
NBNSYS0000009037,1,1,1837,,,,allow,NHMSYS0020785981,NBNORG0000104464,Parapelecopsis nemoralis
NBNSYS0000008884,1,1,1898,,,,allow,NHMSYS0020785982,NBNORG0000104465,Parasteatoda tepidariorum
NBNSYS0000008882,1,1,1884,,,,allow,NHMSYS0020785983,NBNORG0000104466,Parasteatoda lunata
NBNSYS0000008885,1,1,1900,,,,allow,NHMSYS0020785984,NBNORG0000104467,Parasteatoda simulans
NBNSYS0000008795,1,1,1900,,,,allow,NBNSYS0000008795,NBNORG0000104468,Pardosa purbeckensis
NBNSYS0000008868,1,1,1900,,,,allow,NHMSYS0020785986,NBNORG0000104469,Phycosoma inornatum
NBNSYS0000008888,1,1,1900,,,,allow,NHMSYS0021162651,NBNORG0000104470,Phylloneta impressa
NBNSYS0000008887,1,1,1858,,,,allow,NHMSYS0020785988,NBNORG0000104471,Phylloneta sisyphia
NBNSYS0000009222,1,1,1912,,,,allow,NHMSYS0020785989,NBNORG0000104472,Piniphantes pinicola
NBNSYS0000009142,1,1,1900,,,,allow,NHMSYS0020785990,NBNORG0000104473,Porrhomma campbelli
NBNSYS0000008896,1,1,1896,,,,allow,NHMSYS0020785991,NBNORG0000104474,Sardinidion blackwalli
NBNSYS0000008879,1,1,1864,,,,,NBNSYS0000008879,NBNORG0000104476,Anelosimus vittatus
NBNSYS0000009115,1,1,1900,,,,allow,NHMSYS0020785994,NBNORG0000104477,Semljicola faustus
NBNSYS0000008767,1,1,1900,,,,allow,NHMSYS0020785995,NBNORG0000104478,Sibianor aurocinctus
NBNSYS0000008933,1,1,1900,31,12,1999,allow,NHMSYS0021453502,NBNORG0000104479,Leviellus stroemi
NBNSYS0000009053,1,1,1900,,,,allow,NHMSYS0021250589,NBNORG0000104480,Styloctetor compar
NBNSYS0000009211,1,1,1872,,,,allow,NHMSYS0020785998,NBNORG0000104481,Tenuiphantes alacris
NBNSYS0000009216,1,1,1895,,,,allow,NHMSYS0020785999,NBNORG0000104482,Tenuiphantes cristatus
NBNSYS0000009218,1,1,1853,,,,allow,NHMSYS0020786000,NBNORG0000104483,Tenuiphantes flavipes
NBNSYS0000009217,1,1,1900,,,,allow,NHMSYS0020786001,NBNORG0000104484,Tenuiphantes mengei
NBNSYS0000009219,1,1,1882,,,,allow,NHMSYS0020786002,NBNORG0000104485,Tenuiphantes tenebricola
NBNSYS0000009214,1,1,1858,,,,allow,NHMSYS0020786003,NBNORG0000104486,Tenuiphantes tenuis
NBNSYS0000009215,1,1,1864,,,,allow,NHMSYS0020786004,NBNORG0000104487,Tenuiphantes zimmermanni
NBNSYS0100005983,1,1,1999,31,12,2002,allow,NHMSYS0020786005,NBNORG0000104488,Wabasso replicatus
NHMSYS0020953641,1,1,2011,,,,allow,NHMSYS0020953641,NBNORG0000106750,Anyphaena sabina
NHMSYS0020953667,1,1,2006,,,,allow,NHMSYS0020953667,NBNORG0000106753,Holocnemus pluchei
NHMSYS0020953691,1,1,2007,,,,allow,NHMSYS0020953691,NBNORG0000106757,Mermessus maculata
NHMSYS0020953697,1,1,2007,,,,allow,NHMSYS0020953697,NBNORG0000106758,Mermessus trilobatus
NHMSYS0020953717,1,1,2007,,,,allow,NHMSYS0020953717,NBNORG0000106761,Theridion hannoniae
NBNSYS0000009225,1,1,1979,31,12,1980,allow,NHMSYS0021197237,NBNORG0000125334,Palliduphantes antroniensis
